C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla-La Mancha,Albacete,Piso,Calle Pedro Orrente 6,81,3,90000
Castilla-La Mancha,Albacete,Chalet,Calle Santa Ana 30,128,4,300000
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,70,2,169000
Castilla-La Mancha,Albacete,Atico,Medicina,87,3,399000
Castilla-La Mancha,Albacete,Chalet,San Pablo,76,2,99000
Castilla-La Mancha,Albacete,Piso,Franciscanos,104,3,120000
Castilla-La Mancha,Albacete,Piso,San Pablo,15,3,98000
Castilla-La Mancha,Albacete,Piso,Industria,106,3,120000
Castilla-La Mancha,Albacete,Piso,El Pilar,153,4,118000
Castilla-La Mancha,Albacete,Piso,Fatima,85,3,77000
Castilla-La Mancha,Albacete,Piso,Parque sur,126,4,230000
Castilla-La Mancha,Albacete,Piso,Feria,142,4,100000
Castilla-La Mancha,Albacete,Piso,Villacerrada - Centro,101,3,205000
Castilla-La Mancha,Albacete,Piso,Feria,96,3,150000
Castilla-La Mancha,Albacete,Piso,Medicina,73,2,168000
Castilla-La Mancha,Albacete,Piso,Fatima,115,3,120000
Castilla-La Mancha,Albacete,Casa Rural,Casas de Lazaro,122,4,90000
Castilla-La Mancha,Albacete,Chalet,Tarazona de la Mancha,105,3,40000
Castilla-La Mancha,Albacete,Piso,Feria,136,4,280000
Castilla-La Mancha,Albacete,Piso,Feria,110,3,165000
Castilla-La Mancha,Albacete,Piso,Feria,136,4,160000
Castilla-La Mancha,Albacete,Piso,La Pajarita,91,3,105000
Castilla-La Mancha,Albacete,Piso,Parque sur,94,3,185000
Castilla-La Mancha,Albacete,Piso,Franciscanos,80,2,150000
Castilla-La Mancha,Albacete,Piso,Feria,135,4,125000
Castilla-La Mancha,Albacete,Piso,Parque sur,108,3,185000
Castilla-La Mancha,Albacete,Piso,La Pajarita,113,3,105000
Castilla-La Mancha,Albacete,Piso,Los Llanos,127,4,250000
Castilla-La Mancha,Albacete,Atico,Calle Fernan Perez de Oliva 31,16,3,214000
Castilla-La Mancha,Albacete,Piso,Calle Caceres 2,128,4,110000
Castilla-La Mancha,Albacete,Chalet,Urbanizacion Riachuelos II 70,170,3,225000
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,104,3,220000
Castilla-La Mancha,Albacete,Piso,Feria,156,4,170000
Castilla-La Mancha,Albacete,Chalet,Calle las Matematicas 28,146,4,399000
Castilla-La Mancha,Albacete,Piso,Villacerrada - Centro,197,5,200000
Castilla-La Mancha,Albacete,Piso,Los Llanos,88,3,205000
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,67,2,169000
Castilla-La Mancha,Albacete,Casa Rural,San isidro 1,29,0,15000
Castilla-La Mancha,Albacete,Piso,Carretera de Jaen 84 PISOS 4o A Y B,190,6,300000
Castilla-La Mancha,Albacete,Piso,Calle Oregano 31,108,3,176000
Castilla-La Mancha,Albacete,Piso,Avenida de Espana 10,133,4,295000
Castilla-La Mancha,Albacete,Piso,Calle Batalla del Salado 9,80,3,390000
Castilla-La Mancha,Albacete,Piso,Calle Fatima 14,181,5,140000
Castilla-La Mancha,Albacete,Piso,Calle Virgen de Cortes 4,74,2,144000
Castilla-La Mancha,Albacete,Chalet,Riachuelos I 30,85,3,200000
Castilla-La Mancha,Albacete,Piso,Calle Seminario 7,74,2,55000
Castilla-La Mancha,Albacete,Atico,Calle Nueva 28,123,4,364000
Castilla-La Mancha,Albacete,Piso,Calle Garcia Mas 13,90,3,99000
Castilla-La Mancha,Albacete,Piso,Villarrobledo,66,2,41100
Castilla-La Mancha,Albacete,Piso,Hospital perpetuo 17,63,2,53000
Castilla-La Mancha,Albacete,Piso,La Pajarita,79,2,180000
Castilla-La Mancha,Albacete,Chalet,Industria,147,4,550000
Castilla-La Mancha,Albacete,Piso,Hospital,60,2,39000
Castilla-La Mancha,Albacete,Piso,Parque sur,83,3,235000
Castilla-La Mancha,Albacete,Piso,Calle Tesifonte Gallego 25,231,5,370000
Castilla-La Mancha,Albacete,Piso,Calle Banos,12,5,165000
Castilla-La Mancha,Albacete,Piso,Calle Santiago Rusinol 1,77,1,140000
Castilla-La Mancha,Albacete,Piso,Calle Octavio Cuartero,112,3,155000
Castilla-La Mancha,Albacete,Piso,Calle Banos,153,5,220000
Castilla-La Mancha,Albacete,Piso,Parque sur,187,5,435000
Castilla-La Mancha,Albacete,Piso,Calle Doctor Fleming 35,190,4,182000
