C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Malaga,Atico,Urbanizacion N Andalucia J,84,3,2495000
Andalucia,Malaga,Chalet,Calle Isaac Peral,1050,8,2350000
Andalucia,Malaga,Duplex,Calle Relenguillo 45,79,2,158640
Andalucia,Malaga,Chalet,Calle Urbanizacion Sierra Blanca,72,2,1300000
Andalucia,Malaga,Duplex,Urbanizacion N Andalucia J,86,3,2495000
Andalucia,Malaga,Chalet,Calle 24,136,4,695000
Andalucia,Malaga,Piso,Urbanizacion Capistrano Village s/n,50,1,185000
Andalucia,Malaga,Piso,Avenida de Andalucia 67,68,2,185000
Andalucia,Malaga,Piso,Urbanizacion N Andalucia L,154,4,4500000
Andalucia,Malaga,Chalet,Calle Jose Maria Alonso,141,4,990000
Andalucia,Malaga,Chalet,Calle Isaac Peral,1050,8,2350000
Andalucia,Malaga,Piso,Avenida de la Constitucion 38,149,4,259474
Andalucia,Malaga,Piso,Calle Sefardi,66,2,750000
Andalucia,Malaga,Chalet,Alameda Bahia de Marbella 2,100,4,2000000
Andalucia,Malaga,Chalet,Calle Haza del Conde,1420,5,3895000
Andalucia,Malaga,Piso,Calle de las Adelfas,60,1,319800
Andalucia,Malaga,Chalet,Calle Felisa de Cortes,126,4,1850000
Andalucia,Malaga,Atico,Ventura del Mar,85,3,2980000
Andalucia,Malaga,Chalet,Calle Auriga,169,5,3300000
Andalucia,Malaga,Atico,Calle Don Jose de Orbaneja 5,122,4,525000
Andalucia,Malaga,Chalet,Calle Bonsai,184,5,2850000
Andalucia,Malaga,Chalet,Urbanizacion Nva Andalucia Aloha,84,3,1195000
Andalucia,Malaga,Duplex,Calle Relenguillo 45,79,2,158640
Andalucia,Malaga,Chalet,Calle Osa Menor 2G,231,6,4895000
Andalucia,Malaga,Chalet,Calle Almendralejo de Jarales s/n,143,4,679000
Andalucia,Malaga,Chalet,Urbanizacion el Herrojo,294,7,5850000
Andalucia,Malaga,Chalet,Huerta Alta,114,3,279900
Andalucia,Malaga,Chalet,Calle Osa Mayor,229,6,6400000
Andalucia,Malaga,Chalet,Avenida Generalife,89,3,3700000
Andalucia,Malaga,Chalet,Calle Real,165,5,4650000
