Provincia,descrip,Precio,Habitaciones,m²
Melilla,Chalet,590000,5,233
Melilla,Chalet,587000,9,269
Melilla,Chalet,490000,7,337
Melilla,Duplex,480000,3,60
Melilla,Piso,146000,3,92
Melilla,Chalet,240000,4,75
Melilla,Piso,228000,3,84
Melilla,Piso,250000,3,80
Melilla,Piso,120000,3,86
Melilla,Piso,175000,3,83
Melilla,Piso,159000,2,74
Melilla,Piso,127000,2,85
Melilla,Piso,135000,2,87
Melilla,Ático,155000,2,53
Melilla,Ático,155000,3,191
Melilla,Ático,189000,2,245
Melilla,Piso,180000,2,260
Melilla,Piso,185000,2,366
Melilla,Chalet,520000,4,438
Melilla,Piso,300000,4,105
Melilla,Piso,211150,3,65
Melilla,Piso,288400,4,68
Melilla,Piso,185000,3,104
Melilla,Chalet,370800,3,245
Melilla,Chalet,600000,7,281
Melilla,Piso,128000,2,317
Melilla,Piso,95000,1,76
Melilla,Piso,270000,3,75
Melilla,Piso,95000,1,89
Melilla,Piso,150000,3,85
Melilla,Piso,160000,3,95
Melilla,Piso,115000,3,195
Melilla,Duplex,360000,3,125
Melilla,Piso,190000,3,225
Melilla,Piso,185000,3,281
Melilla,Piso,230000,3,397
Melilla,Piso,145000,2,456
Melilla,Piso,125000,2,78
Melilla,Ático,258000,2,96
Melilla,Chalet,397000,4,57
Melilla,Piso,97000,1,51
Melilla,Chalet,150000,3,240
Melilla,Piso,199000,3,66
Melilla,Chalet,175000,3,218
Melilla,Piso,95000,1,277
Melilla,Piso,170000,3,282
Melilla,Piso,176000,4,64
Melilla,Piso,198000,4,68
Melilla,Piso,230000,3,70
Melilla,Piso,125000,2,102
Melilla,Piso,140000,2,197
Melilla,Piso,109000,2,206
Melilla,Chalet,369000,4,254
Melilla,Chalet,240000,5,326
Melilla,Piso,350000,4,478
Melilla,Piso,183900,3,50
Melilla,Piso,145000,3,119
Melilla,Chalet,200000,2,67
Melilla,Piso,129000,2,114
Melilla,Piso,205000,3,216
Melilla,Piso,175000,2,289
Melilla,Piso,176000,4,332
Melilla,Chalet,250000,8,97
Melilla,Chalet,690000,6,93
Melilla,Piso,300000,3,81
Melilla,Piso,270000,4,89
Melilla,Piso,188000,3,65
Melilla,Piso,69000,3,83
Melilla,Piso,220000,3,195
Melilla,Piso,90000,2,92
Melilla,Piso,110000,1,98
Melilla,Chalet,240000,3,90
Melilla,Piso,165000,5,102
Melilla,Piso,83600,3,161
Melilla,Piso,258000,3,238
Melilla,Piso,215000,2,296
Melilla,Piso,160000,3,327
Melilla,Chalet,412000,3,429
Melilla,Piso,290000,6,97
Melilla,Piso,400000,5,111
Melilla,Chalet,185000,5,54
Melilla,Piso,120000,3,81
Melilla,Piso,206000,3,219
Melilla,Chalet,742630,7,289
Melilla,Chalet,299000,3,339
Melilla,Ático,410000,3,94
Melilla,Piso,195000,3,90
Melilla,Piso,235000,4,95
Melilla,Piso,206000,3,92
Melilla,Chalet,412000,3,71
Melilla,Piso,160000,3,87
Melilla,Chalet,150000,3,163
Melilla,Piso,250000,3,241
Melilla,Piso,230000,3,253
Melilla,Piso,309000,5,366
Melilla,Chalet,550000,3,500
Melilla,Piso,270000,3,107
Melilla,Piso,128750,2,67
Melilla,Piso,165000,1,48
Melilla,Piso,95000,1,47
Melilla,Piso,185000,3,241
Melilla,Piso,120000,2,299
Melilla,Piso,180250,3,333
Melilla,Piso,177000,2,63
Melilla,Piso,96000,1,82
Melilla,Piso,180250,3,75
Melilla,Piso,195700,3,182
Melilla,Piso,145000,4,79
Melilla,Piso,101000,2,97
Melilla,Chalet,290000,0,156
Melilla,Piso,450000,4,222
Melilla,Piso,149000,2,251
Melilla,Chalet,216000,4,343
Melilla,Piso,195700,4,467
Melilla,Piso,200000,2,83
Melilla,Piso,120000,2,107
Melilla,Piso,144000,2,114
Melilla,Piso,385000,3,51
Melilla,Piso,268000,3,242
Melilla,Chalet,73000,1,268
Melilla,Piso,186000,3,349
Melilla,Chalet,290000,3,65
Melilla,Piso,190000,3,80
Melilla,Chalet,175000,1,96
Melilla,Piso,200000,3,78
Melilla,Chalet,180000,3,90
Melilla,Piso,220000,3,98
Melilla,Piso,97000,1,90
Melilla,Piso,393000,4,99
Melilla,Piso,239000,3,93
Melilla,Piso,182000,2,83
Melilla,Chalet,280000,4,59
Melilla,Chalet,195000,10,151
Melilla,Chalet,300000,4,211
Melilla,Chalet,310000,1,281
Melilla,Piso,270000,2,324
Melilla,Piso,135000,3,425
Melilla,Ático,470000,4,76
Melilla,Chalet,250000,4,262
Melilla,Piso,115000,3,71
Melilla,Chalet,290000,6,118
Melilla,Piso,119000,2,231
Melilla,Chalet,85000,3,274
Melilla,Piso,190000,4,393
Melilla,Piso,190000,2,97
Melilla,Chalet,330000,4,277
Melilla,Piso,135000,2,69
Alicante,Chalet,579000,5,96
Alicante,Chalet,1180000,5,99
Alicante,Chalet,1135000,4,100
Alicante,Chalet,1430000,6,175
Alicante,Chalet,850000,4,235
Alicante,Chalet,1675000,7,300
Alicante,Chalet,1680000,4,368
Alicante,Chalet,760000,3,482
Alicante,Chalet,1150000,4,87
Alicante,Chalet,1850000,6,50
Alicante,Chalet,1295000,5,77
Alicante,Piso,675000,3,55
Alicante,Duplex,299900,3,242
Alicante,Chalet,1600000,3,106
Alicante,Piso,245900,2,227
Alicante,Piso,845000,5,282
Alicante,Piso,330000,2,292
Alicante,Piso,159000,3,70
Alicante,Chalet,129900,2,93
Alicante,Chalet,1300000,5,82
Alicante,Piso,1150000,4,65
Alicante,Piso,320000,4,199
Alicante,Chalet,890000,4,218
Alicante,Ático,325000,2,271
Alicante,Piso,220000,2,308
Alicante,Piso,650000,5,480
Alicante,Chalet,1275000,4,262
Alicante,Chalet,1495000,4,90
Alicante,Chalet,2510000,8,97
Alicante,Chalet,1895000,4,88
Alicante,Ático,355000,3,240
Alicante,Chalet,975000,4,290
Alicante,Ático,565000,3,369
Alicante,Chalet,215000,4,61
Alicante,Chalet,745000,5,94
Alicante,Chalet,250000,5,61
Alicante,Chalet,745000,4,94
Alicante,Chalet,595000,3,100
Alicante,Chalet,3250000,5,87
Alicante,Casa Rural,1675000,5,92
Alicante,Chalet,1790000,4,83
Alicante,Chalet,745000,4,82
Alicante,Chalet,1190000,4,63
Alicante,Chalet,595000,3,101
Alicante,Chalet,1300000,3,183
Alicante,Piso,430000,4,224
Alicante,Piso,81000,2,292
Alicante,Chalet,3700000,4,327
Alicante,Chalet,2850000,6,409
Alicante,Piso,185000,3,61
Alicante,Piso,250000,3,56
Alicante,Chalet,670000,3,182
Alicante,Ático,244000,4,100
Alicante,Piso,360000,3,231
Alicante,Duplex,340000,3,295
Alicante,Chalet,600000,5,389
Alicante,Piso,269000,4,91
Alicante,Piso,440000,3,71
Alicante,Piso,99985,2,71
Alicante,Piso,170000,4,95
Alicante,Duplex,169995,3,174
Alicante,Piso,150000,2,46
Alicante,Piso,275000,4,165
Alicante,Piso,250000,2,239
Alicante,Piso,186000,3,259
Alicante,Ático,245000,3,351
Alicante,Piso,270000,3,448
Alicante,Piso,299900,4,72
Alicante,Piso,280000,5,59
Alicante,Piso,205000,3,107
Alicante,Chalet,250000,3,85
Alicante,Chalet,209000,3,232
Alicante,Chalet,550000,3,260
Alicante,Chalet,1050000,7,303
Alicante,Piso,70000,3,80
Alicante,Piso,185000,2,92
Alicante,Chalet,470000,4,71
Alicante,Piso,126000,2,74
Alicante,Piso,128000,3,96
Alicante,Piso,138000,2,66
Alicante,Piso,250000,3,127
Alicante,Chalet,575000,5,246
Alicante,Piso,138000,2,257
Alicante,Piso,260000,3,376
Alicante,Chalet,1250000,6,426
Alicante,Ático,269000,4,119
Alicante,Chalet,749000,3,114
Alicante,Chalet,239000,3,47
Alicante,Piso,199000,2,68
Alicante,Chalet,336600,3,215
Alicante,Chalet,980000,3,272
Alicante,Piso,524900,4,367
Alicante,Piso,195000,2,63
Alicante,Piso,125000,4,81
Alicante,Chalet,725000,7,496
Alicante,Piso,298000,3,90
Alicante,Piso,110250,3,85
Alicante,Ático,345000,2,90
Alicante,Chalet,495000,4,70
Alicante,Chalet,1490000,3,65
Alicante,Chalet,1600000,7,62
Alicante,Chalet,690000,6,74
Alicante,Piso,338000,3,116
Alicante,Piso,400000,3,197
Alicante,Chalet,275000,5,206
Alicante,Chalet,2450000,4,254
Alicante,Chalet,398000,4,383
Alicante,Ático,350000,2,419
Alicante,Piso,680000,5,112
Alicante,Piso,338500,3,47
Alicante,Chalet,999000,5,59
Alicante,Piso,295000,3,97
Alicante,Chalet,4300000,5,243
Alicante,Chalet,2450000,4,299
Alicante,Chalet,790000,4,386
Alicante,Chalet,530000,3,93
Alicante,Piso,299000,3,82
Alicante,Piso,699000,3,98
Alicante,Chalet,930000,4,76
Alicante,Chalet,249000,2,63
Alicante,Piso,699000,3,82
Alicante,Piso,699000,3,140
Alicante,Piso,299000,3,229
Alicante,Chalet,2795000,5,272
Alicante,Chalet,550000,5,331
Alicante,Chalet,382000,4,500
Alicante,Piso,450000,3,114
Alicante,Chalet,790000,4,97
Alicante,Chalet,1150000,4,92
Alicante,Chalet,395000,2,120
Alicante,Piso,252000,3,200
Alicante,Ático,249000,2,103
Alicante,Chalet,475000,4,232
Alicante,Chalet,500000,4,298
Alicante,Chalet,1795000,6,255
Alicante,Chalet,830000,4,262
Alicante,Chalet,1299000,5,70
Alicante,Ático,680000,3,189
Alicante,Piso,230000,5,116
Alicante,Piso,268000,3,190
Alicante,Piso,225000,4,250
Alicante,Casa Rural,350000,5,254
Alicante,Chalet,965000,3,357
Alicante,Chalet,1485000,3,401
Alicante,Duplex,685000,5,49
Alicante,Piso,395000,2,76
Alicante,Piso,190000,4,86
Alicante,Chalet,398000,5,55
Alicante,Chalet,1950000,5,226
Alicante,Chalet,595000,3,276
Alicante,Piso,299950,2,331
Alicante,Chalet,299900,3,87
Alicante,Piso,180000,4,72
Alicante,Ático,214950,2,78
Alicante,Piso,399000,3,63
Alicante,Piso,215000,3,68
Alicante,Piso,205000,3,195
Alicante,Piso,169000,2,84
Alicante,Casa Rural,1750000,7,76
Alicante,Ático,780000,4,67
Alicante,Ático,780000,4,90
Alicante,Piso,270000,5,97
Alicante,Piso,248000,2,154
Alicante,Chalet,385000,4,210
Alicante,Chalet,249900,3,271
Alicante,Ático,398000,2,380
Alicante,Piso,229900,2,451
Alicante,Ático,212900,3,95
Alicante,Piso,360000,2,63
Alicante,Chalet,199000,3,80
Alicante,Piso,189000,2,108
Alicante,Piso,650000,2,215
Alicante,Piso,325000,3,297
Alicante,Duplex,185000,3,327
Alicante,Chalet,495000,3,68
Alicante,Piso,155000,3,60
Alicante,Chalet,1195000,5,88
Alicante,Piso,525000,4,97
Alicante,Chalet,1325000,7,78
Alicante,Chalet,899000,7,104
Alicante,Chalet,1150000,6,124
Alicante,Piso,162500,2,207
Alicante,Chalet,1175000,4,278
Alicante,Chalet,1995000,4,320
Alicante,Piso,450000,3,485
Alicante,Piso,200000,4,262
Alicante,Piso,90000,1,59
Alicante,Chalet,1595000,3,56
Alicante,Piso,184000,2,87
Alicante,Chalet,299000,3,246
Alicante,Chalet,318000,3,282
Alicante,Piso,86000,3,337
Alicante,Chalet,725000,5,89
Alicante,Chalet,550000,3,77
Alicante,Piso,439000,4,78
Alicante,Piso,385000,3,61
Alicante,Piso,600000,3,62
Alicante,Chalet,2300000,3,182
Alicante,Chalet,469000,4,152
Alicante,Chalet,2450000,5,222
Alicante,Piso,600000,3,257
Alicante,Chalet,1820000,5,366
Alicante,Chalet,560000,3,430
Alicante,Chalet,1695000,4,76
Alicante,Chalet,549000,4,58
Alicante,Chalet,2450000,5,75
Alicante,Chalet,3700000,5,52
Alicante,Chalet,1250000,4,243
Alicante,Chalet,1949000,4,282
Alicante,Duplex,240000,2,340
Alicante,Chalet,1150000,4,67
Alicante,Chalet,1575000,5,79
Alicante,Duplex,625000,3,73
Alicante,Chalet,800000,4,68
Alicante,Chalet,194000,3,189
Alicante,Chalet,2500000,5,98
Alicante,Chalet,1195000,5,74
Alicante,Chalet,2500000,5,77
Alicante,Chalet,1790000,4,94
Alicante,Chalet,2500000,5,80
Alicante,Chalet,1345000,7,64
Alicante,Chalet,1450000,8,178
Alicante,Chalet,1575000,4,223
Alicante,Chalet,3980000,5,286
Alicante,Chalet,431000,3,343
Alicante,Chalet,5500000,6,443
Alicante,Duplex,395000,3,55
Alicante,Chalet,4250000,5,71
Alicante,Piso,156000,2,51
Alicante,Piso,149000,4,105
Alicante,Piso,152000,2,203
Alicante,Piso,169900,3,271
Alicante,Chalet,4850000,4,315
Alicante,Chalet,3800000,4,83
Alicante,Chalet,1500000,5,82
Alicante,Chalet,990000,4,99
Alicante,Chalet,395000,4,68
Alicante,Chalet,465000,5,77
Alicante,Piso,230000,2,75
Alicante,Piso,500000,2,175
Alicante,Piso,249900,3,211
Alicante,Chalet,990000,4,273
Alicante,Piso,239500,2,350
Alicante,Ático,498000,3,433
Alicante,Piso,419000,3,81
Alicante,Piso,700000,4,70
Alicante,Piso,230000,3,66
Alicante,Piso,215000,2,85
Alicante,Chalet,1780000,5,234
Alicante,Piso,390000,3,62
Alicante,Chalet,469000,3,222
Alicante,Chalet,1600000,5,280
Alicante,Piso,290000,3,265
Alicante,Chalet,1495000,4,95
Alicante,Chalet,454000,3,77
Alicante,Chalet,534000,4,60
Alicante,Piso,175000,2,66
Alicante,Chalet,450000,3,186
Alicante,Piso,143000,2,205
Alicante,Piso,448000,3,264
Alicante,Chalet,1115000,3,324
Alicante,Piso,385000,4,488
Alicante,Piso,165000,3,77
Alicante,Piso,169000,2,62
Alicante,Piso,390000,4,115
Alicante,Piso,299000,4,48
Alicante,Piso,625000,3,208
Alicante,Chalet,262500,4,250
Alicante,Piso,149000,3,392
Alicante,Piso,459900,4,92
Alicante,Piso,470000,3,90
Alicante,Piso,129000,3,81
Alicante,Piso,128000,3,70
Alicante,Piso,85000,3,77
Alicante,Piso,148000,3,82
Alicante,Chalet,2395000,4,91
Alicante,Piso,235000,2,69
Alicante,Chalet,460000,3,94
Alicante,Chalet,520000,3,90
Alicante,Chalet,1824000,3,102
Alicante,Piso,1115000,3,158
Alicante,Chalet,1824000,3,248
Alicante,Piso,365000,2,284
Alicante,Chalet,800000,3,349
Alicante,Piso,219900,2,465
Alicante,Piso,234900,3,47
Alicante,Piso,235800,2,46
Alicante,Chalet,1914000,3,112
Alicante,Chalet,4817000,5,101
Alicante,Chalet,2065000,3,207
Alicante,Chalet,649000,3,299
Alicante,Chalet,1403700,3,373
Alicante,Piso,380000,3,92
Alicante,Piso,329000,4,97
Alicante,Chalet,1265000,3,189
Alicante,Chalet,420000,3,68
Alicante,Chalet,2720000,4,93
Alicante,Piso,324000,3,66
Alicante,Chalet,126000,3,161
Alicante,Piso,615000,3,225
Alicante,Piso,189000,3,252
Alicante,Piso,675000,3,393
Alicante,Chalet,550000,4,493
Alicante,Chalet,1290000,4,103
Alicante,Piso,180000,4,50
Alicante,Ático,110000,3,59
Alicante,Piso,670000,4,76
Alicante,Chalet,1850000,5,218
Alicante,Chalet,349000,4,273
Alicante,Chalet,1470000,7,389
Alicante,Ático,275000,2,82
Alicante,Chalet,1137500,5,92
Alicante,Chalet,210000,3,62
Alicante,Chalet,1166000,7,84
Alicante,Chalet,619000,3,72
Alicante,Duplex,360000,3,72
Alicante,Chalet,269900,2,166
Alicante,Chalet,180000,2,216
Alicante,Chalet,659000,4,274
Alicante,Piso,159500,3,338
Alicante,Piso,159500,3,435
Alicante,Duplex,119500,3,47
Alicante,Piso,143000,4,114
Alicante,Chalet,180000,2,57
Alicante,Chalet,1470000,7,88
Alicante,Chalet,229000,4,230
Alicante,Chalet,520000,3,276
Alicante,Piso,388500,3,347
Alicante,Chalet,659000,4,76
Alicante,Piso,449000,2,61
Alicante,Chalet,229250,2,75
Alicante,Ático,1495000,3,95
Alicante,Ático,495000,3,83
Alicante,Piso,318900,3,78
Alicante,Chalet,2250000,4,100
Alicante,Chalet,1150000,10,67
Alicante,Chalet,2100000,5,74
Alicante,Piso,84900,3,82
Alicante,Chalet,1795000,4,102
Alicante,Chalet,980000,5,136
Alicante,Chalet,500000,3,204
Alicante,Chalet,1850000,4,290
Alicante,Chalet,1250000,4,349
Alicante,Chalet,1900000,8,456
Alicante,Chalet,3800000,13,97
Alicante,Piso,311000,4,100
Alicante,Chalet,4250000,3,61
Alicante,Piso,114000,4,79
Alicante,Piso,385000,3,210
Alicante,Chalet,795000,8,263
Alicante,Chalet,144500,3,313
Alicante,Chalet,595000,3,81
Alicante,Piso,500000,3,76
Alicante,Chalet,3650000,9,81
Alicante,Chalet,2500000,4,85
Alicante,Piso,338000,3,91
Alicante,Piso,385000,3,108
Alicante,Chalet,2595000,4,145
Alicante,Chalet,685000,3,229
Alicante,Piso,82500,2,256
Alicante,Chalet,1090000,4,335
Alicante,Chalet,1490000,4,470
Alicante,Piso,265000,2,80
Alicante,Chalet,685000,3,81
Alicante,Chalet,2456000,3,87
Alicante,Chalet,825000,3,68
Alicante,Piso,82500,2,228
Alicante,Piso,690000,4,119
Alicante,Piso,295000,3,216
Alicante,Piso,330000,2,283
Alicante,Chalet,749000,4,275
Alicante,Piso,300000,4,63
Alicante,Chalet,1390000,5,68
Alicante,Chalet,680000,4,64
Alicante,Piso,245000,2,106
Alicante,Duplex,239000,3,178
Alicante,Ático,1450000,3,203
Alicante,Piso,322000,3,287
Alicante,Piso,370000,2,379
Alicante,Ático,695000,3,470
Alicante,Chalet,990000,3,109
Alicante,Chalet,950000,4,45
Alicante,Chalet,395000,4,61
Alicante,Piso,325000,3,53
Alicante,Piso,145000,1,238
Alicante,Piso,450000,3,257
Alicante,Piso,319000,2,301
Alicante,Piso,475000,2,64
Alicante,Piso,248000,2,95
Alicante,Piso,318000,3,95
Alicante,Piso,350000,3,174
Alicante,Piso,495000,4,76
Alicante,Chalet,590000,4,78
Alicante,Piso,650000,3,71
Alicante,Piso,87500,2,63
Alicante,Piso,320000,2,85
Alicante,Chalet,160000,3,68
Alicante,Chalet,799000,4,50
Alicante,Piso,480000,3,172
Alicante,Chalet,229000,3,204
Alicante,Piso,265000,3,288
Alicante,Chalet,176000,3,378
Alicante,Chalet,229000,3,445
Alicante,Piso,239000,2,110
Alicante,Chalet,160000,3,64
Alicante,Piso,650000,3,109
Alicante,Chalet,125000,2,64
Alicante,Piso,155000,2,214
Alicante,Piso,87500,2,272
Alicante,Piso,410000,3,330
Alicante,Piso,185000,3,84
Alicante,Chalet,71000,2,63
Alicante,Piso,164900,2,71
Alicante,Piso,173000,3,85
Alicante,Ático,480000,3,71
Alicante,Piso,51850,3,69
Alicante,Chalet,4450000,7,169
Alicante,Piso,279000,3,222
Alicante,Piso,247000,2,254
Alicante,Piso,95500,3,359
Alicante,Chalet,2900000,7,454
Alicante,Piso,145000,3,81
Alicante,Piso,146000,1,53
Alicante,Piso,240000,3,110
Alicante,Ático,350000,2,48
Alicante,Duplex,449000,3,240
Alicante,Piso,375000,3,251
Alicante,Piso,495000,2,384
Alicante,Piso,460000,4,68
Alicante,Chalet,2400000,4,81
Alicante,Chalet,2650000,4,100
Alicante,Piso,215000,4,75
Alicante,Chalet,1800000,3,84
Alicante,Piso,169900,2,68
Alicante,Ático,275000,2,173
Alicante,Piso,54000,3,212
Alicante,Chalet,2500000,4,292
Alicante,Chalet,190000,3,309
Alicante,Chalet,496000,3,402
Alicante,Chalet,380000,3,55
Alicante,Piso,210000,2,67
Alicante,Piso,149900,3,63
Alicante,Chalet,1499000,4,105
Alicante,Piso,129900,4,241
Alicante,Ático,115000,2,292
Alicante,Estudio,156000,0,321
Alicante,Piso,135000,4,84
Alicante,Piso,305000,3,69
Alicante,Chalet,594999,4,60
Alicante,Ático,275000,2,68
Alicante,Chalet,435000,4,69
Alicante,Piso,86950,2,63
Alicante,Piso,214000,2,77
Alicante,Piso,395000,2,98
Alicante,Piso,174900,2,67
Alicante,Chalet,1249000,5,82
Alicante,Piso,310000,3,56
Alicante,Chalet,1600000,3,162
Alicante,Chalet,398000,5,247
Alicante,Piso,245000,2,265
Alicante,Piso,745000,3,373
Alicante,Piso,135000,2,464
Alicante,Chalet,1595000,3,60
Alicante,Piso,179900,3,94
Alicante,Piso,156500,3,112
Alicante,Ático,425000,3,92
Alicante,Piso,225000,3,248
Alicante,Chalet,359000,3,264
Alicante,Piso,240000,2,334
Alicante,Piso,174999,3,97
Alicante,Piso,165000,3,87
Alicante,Piso,400000,3,95
Alicante,Piso,270000,1,76
Alicante,Chalet,125000,2,62
Alicante,Chalet,320000,4,54
Alicante,Chalet,400000,4,153
Alicante,Piso,119000,3,210
Alicante,Piso,485000,3,267
Alicante,Chalet,2300000,4,309
Alicante,Piso,171000,3,466
Alicante,Ático,298000,2,77
Alicante,Piso,73000,3,96
Alicante,Piso,342000,2,96
Alicante,Piso,260000,3,65
Alicante,Ático,742000,3,229
Alicante,Ático,432000,3,71
Alicante,Ático,407500,3,206
Alicante,Chalet,850000,4,269
Alicante,Piso,240000,3,276
Alicante,Chalet,859900,3,174
Alicante,Piso,200000,4,83
Alicante,Chalet,1480000,4,74
Alicante,Piso,317000,4,99
Alicante,Piso,400000,3,177
Alicante,Piso,218000,2,224
Alicante,Duplex,288500,2,272
Alicante,Chalet,2800000,4,394
Alicante,Chalet,1211000,8,476
Alicante,Piso,239000,2,90
Alicante,Piso,208000,3,99
Alicante,Chalet,700000,4,57
Alicante,Chalet,690000,5,99
Alicante,Chalet,1150000,5,211
Alicante,Chalet,495000,3,263
Alicante,Piso,235000,2,301
Alicante,Chalet,700000,4,85
Alicante,Piso,225000,3,195
Alicante,Piso,690000,4,97
Alicante,Piso,287000,3,87
Alicante,Chalet,535000,5,87
Alicante,Chalet,482000,4,70
Alicante,Piso,280000,3,61
Alicante,Ático,775000,2,70
Alicante,Piso,250000,2,80
Alicante,Piso,304000,3,73
Alicante,Piso,147000,3,174
Alicante,Piso,331500,4,155
Alicante,Piso,460000,3,200
Alicante,Chalet,465000,4,292
Alicante,Ático,340000,3,363
Alicante,Piso,89990,3,493
Alicante,Chalet,1050000,3,48
Alicante,Chalet,639000,4,84
Alicante,Piso,298700,3,73
Alicante,Chalet,567000,4,89
Alicante,Piso,200000,4,206
Alicante,Chalet,350000,4,273
Alicante,Chalet,493500,4,353
Alicante,Chalet,1250000,4,277
Alicante,Piso,179995,4,96
Alicante,Piso,139750,3,80
Alicante,Piso,189000,3,69
Alicante,Piso,199995,3,72
Alicante,Chalet,399000,4,115
Alicante,Chalet,2000000,5,182
Alicante,Piso,157000,3,238
Alicante,Piso,95995,2,259
Alicante,Chalet,225000,5,343
Alicante,Chalet,575000,4,453
Alicante,Piso,194000,3,119
Alicante,Chalet,314900,3,109
Alicante,Piso,183000,2,49
Alicante,Piso,139000,4,70
Alicante,Chalet,2650000,6,233
Alicante,Ático,1200000,4,293
Alicante,Piso,99985,2,358
Alicante,Piso,77990,1,99
Alicante,Piso,87950,2,65
Alicante,Piso,148000,2,98
Alicante,Chalet,385000,5,363
Alicante,Chalet,695000,4,96
Alicante,Piso,126975,2,55
Alicante,Chalet,1850000,5,131
Alicante,Chalet,790000,4,239
Alicante,Piso,169500,3,298
Alicante,Chalet,575000,5,310
Alicante,Piso,79995,2,490
Alicante,Piso,199000,3,93
Alicante,Chalet,875000,6,66
Alicante,Piso,180000,3,60
Alicante,Chalet,695000,4,103
Alicante,Chalet,305000,5,203
Alicante,Piso,150000,1,260
Alicante,Piso,275600,2,351
Alicante,Piso,670000,4,60
Alicante,Piso,295000,2,88
Alicante,Ático,750000,3,91
Alicante,Ático,650000,2,90
Alicante,Chalet,1700000,4,80
Alicante,Chalet,4200000,4,80
Alicante,Piso,470000,3,70
Alicante,Chalet,795000,3,67
Alicante,Ático,1400000,3,98
Alicante,Ático,1100000,2,71
Alicante,Piso,375000,3,71
Alicante,Piso,115000,2,138
Alicante,Chalet,390000,4,209
Alicante,Chalet,790000,4,283
Alicante,Chalet,370000,4,369
Alicante,Ático,2390000,3,444
Alicante,Chalet,299000,3,82
Alicante,Chalet,825000,6,96
Alicante,Piso,320000,2,64
Alicante,Chalet,595000,4,82
Alicante,Ático,695000,5,215
Alicante,Chalet,2000000,4,292
Alicante,Piso,280000,3,304
Alicante,Piso,105000,2,95
Alicante,Piso,699000,3,63
Alicante,Piso,139800,1,61
Alicante,Chalet,1290000,4,79
Alicante,Chalet,895000,3,73
Alicante,Chalet,545000,3,63
Alicante,Piso,242000,2,123
Alicante,Chalet,460000,3,204
Alicante,Piso,230000,1,264
Alicante,Chalet,369000,5,345
Alicante,Piso,120000,3,414
Alicante,Chalet,430000,4,87
Alicante,Chalet,560000,4,56
Alicante,Chalet,430890,4,85
Alicante,Chalet,560000,4,64
Alicante,Piso,260000,2,229
Alicante,Piso,280000,2,45
Alicante,Chalet,699000,4,229
Alicante,Piso,257000,2,292
Alicante,Chalet,398000,5,266
Alicante,Piso,247000,2,93
Alicante,Chalet,335000,2,88
Alicante,Piso,256000,3,78
Alicante,Chalet,165000,2,91
Alicante,Piso,249000,2,131
Alicante,Piso,190000,3,232
Alicante,Piso,155000,2,258
Alicante,Piso,335000,2,334
Alicante,Piso,132000,2,462
Alicante,Piso,345000,3,56
Alicante,Chalet,428000,4,100
Alicante,Ático,229000,3,102
Alicante,Piso,360000,2,95
Alicante,Chalet,450000,5,207
Alicante,Piso,106000,3,294
Alicante,Piso,146050,3,387
Alicante,Piso,74900,3,77
Alicante,Piso,325000,1,73
Alicante,Piso,66000,2,99
Alicante,Chalet,1495000,4,68
Alicante,Chalet,500000,5,80
Alicante,Chalet,99000,2,63
Alicante,Piso,220000,2,86
Alicante,Piso,279000,3,65
Alicante,Piso,169000,2,74
Alicante,Chalet,415000,5,61
Alicante,Piso,1695000,5,115
Alicante,Estudio,159500,0,150
Alicante,Piso,186000,3,246
Alicante,Chalet,1950000,5,269
Alicante,Chalet,1000000,4,320
Alicante,Chalet,265000,4,433
Alicante,Piso,114900,1,65
Alicante,Ático,1350000,3,90
Alicante,Chalet,265000,4,88
Alicante,Chalet,850000,4,95
Alicante,Chalet,2000000,4,215
